Series Name,"Series Code","Country Name","Country Code","2016 [YR2016]"
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Algeria","DZA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","American Samoa","ASM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Andorra","AND",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Angola","AGO",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Antigua and Barbuda","ATG",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Argentina","ARG",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Armenia","ARM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Aruba","ABW",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Australia","AUS",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Austria","AUT",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Azerbaijan","AZE",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Bahamas, The","BHS",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Bahrain","BHR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Bangladesh","BGD",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Barbados","BRB",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Belarus","BLR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Belgium","BEL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Belize","BLZ",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Benin","BEN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Bermuda","BMU",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Bhutan","BTN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Bolivia","BOL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Bosnia and Herzegovina","BIH",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Botswana","BWA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Brazil","BRA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","British Virgin Islands","VGB",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Brunei Darussalam","BRN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Bulgaria","BGR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Burkina Faso","BFA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Burundi","BDI",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Cabo Verde","CPV",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Cambodia","KHM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Cameroon","CMR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Canada","CAN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Cayman Islands","CYM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Central African Republic","CAF",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Chad","TCD",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Channel Islands","CHI",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Chile","CHL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","China","CHN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Colombia","COL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Comoros","COM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Congo, Dem. Rep.","COD",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Congo, Rep.","COG",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Costa Rica","CRI",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Cote d'Ivoire","CIV",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Croatia","HRV",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Cuba","CUB",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Curacao","CUW",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Cyprus","CYP",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Czechia","CZE",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Denmark","DNK",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Djibouti","DJI",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Dominica","DMA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Dominican Republic","DOM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Ecuador","ECU",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Egypt, Arab Rep.","EGY",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","El Salvador","SLV",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Equatorial Guinea","GNQ",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Eritrea","ERI",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Estonia","EST",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Ethiopia","ETH",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Faroe Islands","FRO",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Fiji","FJI",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Finland","FIN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","France","FRA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","French Polynesia","PYF",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Gabon","GAB",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Gambia, The","GMB",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Georgia","GEO",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Germany","DEU",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Ghana","GHA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Gibraltar","GIB",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Greece","GRC",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Greenland","GRL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Grenada","GRD",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Guam","GUM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Guatemala","GTM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Guinea","GIN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Guinea-Bissau","GNB",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Guyana","GUY",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Haiti","HTI",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Honduras","HND",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Hong Kong SAR, China","HKG",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Hungary","HUN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Iceland","ISL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","India","IND",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Indonesia","IDN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Iran, Islamic Rep.","IRN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Iraq","IRQ",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Ireland","IRL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Isle of Man","IMN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Israel","ISR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Italy","ITA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Jamaica","JAM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Japan","JPN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Jordan","JOR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Kazakhstan","KAZ",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Kenya","KEN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Kiribati","KIR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Korea, Dem. People's Rep.","PRK",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Korea, Rep.","KOR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Kosovo","XKX",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Kuwait","KWT",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Kyrgyz Republic","KGZ",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Lao PDR","LAO",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Latvia","LVA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Lebanon","LBN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Lesotho","LSO",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Liberia","LBR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Libya","LBY",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Liechtenstein","LIE",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Lithuania","LTU",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Luxembourg","LUX",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Macao SAR, China","MAC",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","North Macedonia","MKD",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Madagascar","MDG",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Malawi","MWI",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Malaysia","MYS",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Maldives","MDV",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Mali","MLI",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Malta","MLT",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Marshall Islands","MHL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Mauritania","MRT",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Mauritius","MUS",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Mexico","MEX",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Micronesia, Fed. Sts.","FSM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Moldova","MDA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Monaco","MCO",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Mongolia","MNG",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Montenegro","MNE",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Morocco","MAR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Mozambique","MOZ",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Myanmar","MMR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Namibia","NAM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Nauru","NRU",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Nepal","NPL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Netherlands","NLD",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","New Caledonia","NCL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","New Zealand","NZL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Nicaragua","NIC",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Niger","NER",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Nigeria","NGA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Northern Mariana Islands","MNP",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Norway","NOR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Oman","OMN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Pakistan","PAK",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Palau","PLW",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Panama","PAN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Papua New Guinea","PNG",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Paraguay","PRY",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Peru","PER",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Philippines","PHL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Poland","POL",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Portugal","PRT",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Puerto Rico","PRI",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Qatar","QAT",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Romania","ROU",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Russian Federation","RUS",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Rwanda","RWA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Samoa","WSM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","San Marino","SMR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Sao Tome and Principe","STP",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Saudi Arabia","SAU",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Senegal","SEN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Serbia","SRB",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Seychelles","SYC",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Sierra Leone","SLE",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Singapore","SGP",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Sint Maarten (Dutch part)","SXM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Slovak Republic","SVK",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Slovenia","SVN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Solomon Islands","SLB",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Somalia","SOM",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","South Africa","ZAF",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","South Sudan","SSD",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Spain","ESP",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Sri Lanka","LKA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","St. Kitts and Nevis","KNA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","St. Lucia","LCA",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","St. Martin (French part)","MAF",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","St. Vincent and the Grenadines","VCT",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Sudan","SDN",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Suriname","SUR",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Eswatini","SWZ",".."
Energy use (kg of oil equivalent per capita),"EG.USE.PCAP.KG.OE","Sweden","SWE",".."
